job_url,job_title,company_name,job_sector,job_function,education_level,experience_level,published_from,published_to,contract_type
/fr/offre-emploi-consultante-forensics-recrutement-pwc-casablanca-178698.html,Consultant(e) Forensics | Casablanca (Maroc),PwC,Comptabilité / Audit,Audit / Conseil,Bac +5 et plus,Junior (1 à 3 ans),09/01/2026,09/03/2026,CDI
/fr/offre-emploi-adjointe-au-directeur-des-soins-et-de-lhygiene-hospitaliere-recrutement-huir---lhopital-universitaire-international-de-rabat-rabat-178011.html,Adjoint(e) au Directeur des Soins et de l’hygiène hospitalière | Rabat (Maroc),HUIR - L'Hôpital Universitaire International de Rabat,Pharmacie / Santé,Médical / Paramédical,Bac +3,Confirmé (5 à 10 ans),09/01/2026,15/02/2026,CDI
/fr/offre-emploi-charge-daffaires-grandes-entreprises-recrutement-attijariwafa-bank-casablanca-178459.html,Chargé d'Affaires Grandes Entreprises | Casablanca (Maroc),Attijariwafa bank,Banque / Finance,Banque (métiers de la),Bac +5 et plus,Junior (1 à 3 ans),09/01/2026,03/03/2026,CDI
/fr/offre-emploi-analyste-sourcing-recrutement-attijariwafa-bank-casablanca-177863.html,Analyste Sourcing | Casablanca (Maroc),Attijariwafa bank,Banque / Finance,Banque (métiers de la),Bac +5 et plus,Junior (1 à 3 ans),09/01/2026,10/02/2026,CDI
/fr/offre-emploi-rabat---charge-de-clientele-avec-rebond-commercial-en-assurance-recrutement-adm-value-rabat-178696.html,Rabat - chargé de clientèle avec rebond commercial en assurance | Rabat (Maroc),ADM Value,Centre d'appels,Centre d'appels (métiers de),Bac,Junior (1 à 3 ans),09/01/2026,09/03/2026,CDI
/fr/offre-emploi-rabat-gestionnaire-service-client-assurance-appels-e-mails-cdi-recrutement-adm-value-rabat-178695.html,Rabat – gestionnaire service client assurance | appels + e-mails – cdi | Rabat (Maroc),ADM Value,Centre d'appels,Centre d'appels (métiers de),Bac,Junior (1 à 3 ans),09/01/2026,09/03/2026,CDI
/fr/offre-emploi-rabat-televendeurs-permis-en-ligne-leads-qualifies-cdi-primes-deplafonnees-recrutement-adm-value-rabat-178694.html,Rabat – télévendeurs “permis en ligne” | leads qualifiés – cdi + primes déplafonnées | Rabat (Maroc),ADM Value,Centre d'appels,Centre d'appels (métiers de),Bac,Junior (1 à 3 ans),09/01/2026,09/03/2026,CDI
/fr/offre-emploi-rabat-vendeur-assurance-auto-habitation-cdi-primes-deplafonnees-recrutement-adm-value-rabat-178693.html,Rabat – vendeur assurance auto (+ habitation) | cdi + primes déplafonnées | Rabat (Maroc),ADM Value,Centre d'appels,Centre d'appels (métiers de),Bac,Débutant (-1 an),09/01/2026,09/03/2026,CDI
/fr/offre-emploi-rabat---devenez-heros-du-quotidien-rejoignez-nos-teleconseillers-humanitaires-recrutement-adm-value-rabat-178692.html,Rabat - devenez héros du quotidien : rejoignez nos téléconseillers humanitaires ! | Rabat (Maroc),ADM Value,Centre d'appels,Centre d'appels (métiers de),Bac,Débutant (-1 an),09/01/2026,09/03/2026,CDI
/fr/offre-emploi-week-end-off-commerciaux-sedentaires-prise-de-rendez-vous-secteur-automobile-recrutement-adm-value-rabat-178691.html,Week-end off ! commerciaux sédentaires – prise de rendez-vous (secteur automobile) | Rabat (Maroc),ADM Value,Centre d'appels,Centre d'appels (métiers de),Bac,Débutant (-1 an),09/01/2026,09/03/2026,CDI
/fr/offre-emploi-stage-pfe--service-business-developpement-recrutement-novec-sala-al-jadida-178690.html,Stage PFE- Service Business Développement | Sala al Jadida (Maroc),Novec,Informatique,Informatique / Electronique,Bac +5 et plus,Débutant (-1 an),08/01/2026,08/03/2026,Stage
/fr/offre-emploi-technicien-de-suivi-et-supervision-des-travaux-hydro-agricoles-recrutement-novec-sala-al-jadida-178689.html,Technicien de Suivi et Supervision des Travaux Hydro-Agricoles | Sala al Jadida (Maroc),Novec,Agriculture / Environnement,Agriculture (métiers de l'),Bac +2,Confirmé (5 à 10 ans),08/01/2026,08/03/2026,CDI
/fr/offre-emploi-stage-pfe--service-organisation-risques-et-rse-recrutement-novec-sala-al-jadida-178688.html,"Stage PFE- Service Organisation, Risques et RSE | Sala al Jadida (Maroc)",Novec,Comptabilité / Audit,Audit / Conseil,Bac +5 et plus,Débutant (-1 an),08/01/2026,08/03/2026,Stage
/fr/offre-emploi-cadre-technique---cdd-recrutement-novec-fkih-ben-salah-178687.html,Cadre technique - CDD | Fkih Ben Salah (Maroc),Novec,Agriculture / Environnement,Agriculture (métiers de l'),Bac +2,Intermédiaire (3 à 5 ans),08/01/2026,08/03/2026,CDD
/fr/offre-emploi-stage-pfe--finance-et-controle-de-gestion-recrutement-novec-sala-al-jadida-178686.html,Stage PFE- Finance et contrôle de gestion | Sala al Jadida (Maroc),Novec,Comptabilité / Audit,Gestion / Comptabilité / Finance,Bac +5 et plus,Débutant (-1 an),08/01/2026,08/03/2026,Stage
/fr/offre-emploi-stagiaire-technicien-ressources-en-eau-recrutement-novec-sala-al-jadida-178685.html,Stagiaire Technicien Ressources en Eau | Sala al Jadida (Maroc),Novec,Agriculture / Environnement,Gestion projet / Etudes / R&D,Bac +2,Débutant (-1 an),08/01/2026,08/03/2026,Stage
/fr/offre-emploi-general-assistant-manager-recrutement-manpower-agences-tanger-178684.html,General Assistant Manager | Tanger (Maroc),Manpower Agences,Automobile / Motos / Cycles,Méthodes / Process / Industrialisation,Bac +3,Intermédiaire (3 à 5 ans),08/01/2026,08/03/2026,CDI
/fr/offre-emploi-technicien-methodes-recrutement-manpower-agences-tanger-178683.html,Technicien Méthodes | Tanger (Maroc),Manpower Agences,Automobile / Motos / Cycles,Méthodes / Process / Industrialisation,Bac +3,Confirmé (5 à 10 ans),08/01/2026,08/03/2026,CDI
/fr/offre-emploi-engineering-development-manager-recrutement-manpower-agences-tanger-178682.html,Engineering Development Manager | Tanger (Maroc),Manpower Agences,Automobile / Motos / Cycles,Méthodes / Process / Industrialisation,Bac +3,Intermédiaire (3 à 5 ans),08/01/2026,08/03/2026,CDI
/fr/offre-emploi-project-manager-industrie-automobile-recrutement-manpower-agences-tanger-178681.html,Project Manager (Industrie Automobile) | Tanger (Maroc),Manpower Agences,Automobile / Motos / Cycles,Gestion projet / Etudes / R&D,Bac +3,Confirmé (5 à 10 ans),08/01/2026,08/03/2026,CDI
/fr/offre-emploi-quality-manager-iso-iatf-recrutement-manpower-agences-tanger-178680.html,Quality Manager (ISO IATF) | Tanger (Maroc),Manpower Agences,Automobile / Motos / Cycles,Production / Qualité / Sécurité / Maintenance,Bac +2,Intermédiaire (3 à 5 ans),08/01/2026,08/03/2026,CDI
/fr/offre-emploi-operations-manager-recrutement-manpower-agences-tanger-178679.html,Operations Manager | Tanger (Maroc),Manpower Agences,Automobile / Motos / Cycles,Gestion projet / Etudes / R&D,Bac +3,Confirmé (5 à 10 ans),08/01/2026,08/03/2026,CDI
/fr/offre-emploi-hr-manager-experimente-recrutement-manpower-agences-tanger-178678.html,HR Manager expérimenté | Tanger (Maroc),Manpower Agences,Automobile / Motos / Cycles,RH / Personnel / Formation,Bac +5 et plus,Confirmé (5 à 10 ans),08/01/2026,08/03/2026,CDI
/fr/offre-emploi-stage-pfe--service-structure-et-amenagements-exterieurs-recrutement-novec-sala-al-jadida-178677.html,Stage PFE- Service Structure et Aménagements Extérieurs | Sala al Jadida (Maroc),Novec,BTP / Génie Civil,Gestion projet / Etudes / R&D,Bac +5 et plus,Débutant (-1 an),08/01/2026,08/03/2026,Stage
/fr/offre-emploi-graphic-designer-recrutement-confidentiel-tit-mellil-178676.html,GRAPHIC DESIGNER | Tit Mellil (Maroc),,Agence pub / Marketing Direct,Informatique / Electronique,Bac +3,Expert (10 à 20 ans),08/01/2026,08/03/2026,CDI
/fr/offre-emploi-chef-de-projet-eau-potable-et-assainissement-recrutement-novec-sale-technopolis-178672.html,Chef de projet Eau potable et assainissement | Salé (Technopolis) (Maroc),Novec,BTP / Génie Civil,Travaux / Chantiers / BTP,Bac +5 et plus,Confirmé (5 à 10 ans),08/01/2026,08/03/2026,CDI
/fr/offre-emploi-office-manager-experimente-e-recrutement-confidentiel-casablanca-178389.html,Office manager expérimenté (e) | Casablanca (Maroc),,Centre d'appels,Assistanat de Direction / Services Généraux,Bac +3,Intermédiaire (3 à 5 ans),08/01/2026,26/02/2026,CDI
/fr/offre-emploi-ingenieur-developpement-en-.net-experimente-e-parfaitement-francophone-recrutement-genius-services-casablanca-178351.html,Ingénieur Développement en .NET expérimenté (e) parfaitement francophone | Casablanca (Maroc),Genius Services,Centre d'appels,Informatique / Electronique,Bac +2,Intermédiaire (3 à 5 ans),08/01/2026,25/02/2026,CDI
/fr/offre-emploi-ingenieur-agronome-specialiste-en-pedologie-management-des-ressources-en-sols-et-en-eaux-recrutement-novec-sale-technopolis-178671.html,Ingénieur Agronome – Spécialiste en Pédologie / Management des Ressources en Sols et en Eaux | Salé (Technopolis) (Maroc),Novec,Agriculture / Environnement,Agriculture (métiers de l'),Bac +5 et plus,Confirmé (5 à 10 ans),08/01/2026,08/03/2026,CDI
/fr/offre-emploi-stage-pfe--service-electricite-recrutement-novec-sala-al-jadida-178670.html,Stage PFE- Service Electricité | Sala al Jadida (Maroc),Novec,BTP / Génie Civil,Gestion projet / Etudes / R&D,Bac +5 et plus,Débutant (-1 an),08/01/2026,08/03/2026,Stage
/fr/offre-emploi-teleconseillers-recrutement-tersea-casablanca-178669.html,Téléconseillers | Casablanca (Maroc),Tersea,Centre d'appels,Centre d'appels (métiers de),Bac,Junior (1 à 3 ans),08/01/2026,08/03/2026,CDI
/fr/offre-emploi-stage-pfe--service-fluide-recrutement-novec-sala-al-jadida-178668.html,Stage PFE- Service Fluide | Sala al Jadida (Maroc),Novec,BTP / Génie Civil,Gestion projet / Etudes / R&D,Bac +5 et plus,Débutant (-1 an),08/01/2026,08/03/2026,Stage
/fr/offre-emploi-technicienne-detudes-experimentee-en-assainissement-recrutement-novec-sale-technopolis-178487.html,Technicien(ne) d'études expérimenté(e) en Assainissement | Salé (Technopolis) (Maroc),Novec,BTP / Génie Civil,Travaux / Chantiers / BTP,Bac +2,Intermédiaire (3 à 5 ans),08/01/2026,02/03/2026,CDI
/fr/offre-emploi-ingenieur-detudes-vrd-recrutement-novec-sale-technopolis-178488.html,"Ingénieur d'études VRD | Salé, Technopolis (Maroc)",Novec,BTP / Génie Civil,Environnement (métiers de l'),Bac +5 et plus,Confirmé (5 à 10 ans),08/01/2026,02/03/2026,CDI
/fr/offre-emploi-technicienne-detudes-experimentee-en-assainissement-recrutement-novec-sale-technopolis-178489.html,Technicien(ne) d'études expérimenté(e) en Assainissement | Salé (Technopolis) (Maroc),Novec,BTP / Génie Civil,Travaux / Chantiers / BTP,Bac +2,Intermédiaire (3 à 5 ans),08/01/2026,02/03/2026,CDI
/fr/offre-emploi-technicienne-structure-recrutement-novec-sale-technopolis-178159.html,Technicien(ne) Structure | Salé (Technopolis) (Maroc),Novec,BTP / Génie Civil,Travaux / Chantiers / BTP,Bac +2,Junior (1 à 3 ans),08/01/2026,19/02/2026,CDI
/fr/offre-emploi-technicienne-detudes-barrage-recrutement-novec-sale-technopolis-178169.html,"Technicien(ne) d'études Barrage | Salé, Technopolis (Maroc)",Novec,BTP / Génie Civil,Travaux / Chantiers / BTP,Bac +2,Débutant (-1 an),08/01/2026,19/02/2026,CDI
/fr/offre-emploi-production-manager-biscuit-section-manager-recrutement-mondelez-maroc-sa-casablanca-178667.html,Production Manager ( Biscuit Section Manager ) | Casablanca (Maroc),Mondelez Maroc SA,Agroalimentaire,Production / Qualité / Sécurité / Maintenance,Bac +5 et plus,Intermédiaire (3 à 5 ans),08/01/2026,08/03/2026,CDI
/fr/offre-emploi-superviseur-systemes-de-gestion-du-batiment-bms-recrutement-um6p---universite-mohammed-vi-polytechnique-ben-guerir-marrakech-safi-maroc-178665.html,"Superviseur systemes de gestion du batiment (BMS) | Ben Guerir, Marrakech-Safi, Maroc (Maroc)",UM6P - Université Mohammed VI Polytechnique,Chimie / Parachimie / Peintures,Travaux / Chantiers / BTP,Bac +3,Intermédiaire (3 à 5 ans),08/01/2026,08/03/2026,CDI
/fr/offre-emploi-helpdesk-francophone-recrutement-bouygues-construction-it-casablanca-178666.html,Helpdesk Francophone | Casablanca (Maroc),Bouygues Construction IT,Informatique,Informatique / Electronique,Bac +3,Intermédiaire (3 à 5 ans),08/01/2026,08/03/2026,CDI
/fr/offre-emploi-controleur-interne-recrutement-um6p---universite-mohammed-vi-polytechnique-benguerir-178663.html,Controleur Interne | Benguerir (Maroc),UM6P - Université Mohammed VI Polytechnique,Enseignement / Formation,Gestion / Comptabilité / Finance,Bac +5 et plus,Intermédiaire (3 à 5 ans),08/01/2026,08/03/2026,CDI
/fr/offre-emploi-corelab-technician-recrutement-um6p---universite-mohammed-vi-polytechnique-benguerir-178664.html,CORELAB Technician | Benguerir (Maroc),UM6P - Université Mohammed VI Polytechnique,Chimie / Parachimie / Peintures,Gestion projet / Etudes / R&D,Bac +3,Intermédiaire (3 à 5 ans),08/01/2026,08/03/2026,CDI
/fr/offre-emploi-operations-poject-mangement-officer-recrutement-um6p---universite-mohammed-vi-polytechnique-benguerir-178662.html,Operations Poject Mangement Officer | Benguerir (Maroc),UM6P - Université Mohammed VI Polytechnique,Enseignement / Formation,Gestion projet / Etudes / R&D,Bac +5 et plus,Confirmé (5 à 10 ans),08/01/2026,08/03/2026,CDI
/fr/offre-emploi-sales-representative-hf---saudi-arabia-ref.-006437-recrutement-novancy-dammam-178661.html,Sales Representative H/F - Saudi Arabia Ref. 006437 | Dammam (Arabie Saoudite),Novancy,Distribution,Commercial / Vente / Export,Bac +2,Intermédiaire (3 à 5 ans),08/01/2026,08/03/2026,CDI
/fr/offre-emploi-sales-manager-hf---saudi-arabia-ref.-006436-recrutement-novancy-dammam-178660.html,Sales Manager H/F - Saudi Arabia Ref. 006436 | Dammam (Arabie Saoudite),Novancy,Distribution,Commercial / Vente / Export,Bac +4,Confirmé (5 à 10 ans),08/01/2026,08/03/2026,CDI
/fr/offre-emploi-coo---chief-operating-officer-hf---saudi-arabia-ref.-006435-recrutement-novancy-dammam-178659.html,COO - Chief Operating Officer H/F - Saudi Arabia Ref. 006435 | Dammam (Arabie Saoudite),Novancy,Distribution,Direction Achats,Bac +4,Expert (10 à 20 ans),08/01/2026,08/03/2026,CDI
/fr/offre-emploi-nous-recrutons-deux-infirmieres-de-travail-polyvalentes-recrutement-foundever-ex-sitel-group-casablanca-177736.html,Nous recrutons deux Infirmières de travail polyvalentes | Casablanca (Maroc),Foundever (ex Sitel Group),Centre d'appels,Centre d'appels (métiers de),Bac,Débutant (-1 an),08/01/2026,05/02/2026,CDI
/fr/offre-emploi-ingenieur-travaux-genie-civil-hf-recrutement-confidentiel-tout-le-maroc-177195.html,Ingénieur Travaux Génie Civil (H/F) | Tout le Maroc (Maroc),,BTP / Génie Civil,Travaux / Chantiers / BTP,Bac +5 et plus,Intermédiaire (3 à 5 ans),08/01/2026,19/01/2026,CDI
/fr/offre-emploi-agent-de-securite-recrutement-confidentiel-casablanca-177664.html,Agent de sécurité | Casablanca (Maroc),,Pétrole / Gaz,Environnement (métiers de l'),Bac +2,Confirmé (5 à 10 ans),08/01/2026,03/02/2026,CDI
/fr/offre-emploi-assistante-administrative-recrutement-confidentiel-casablanca-177366.html,Assistante Administrative | Casablanca (Maroc),,Service public / Administration,Assistanat de Direction / Services Généraux,Bac +3,Junior (1 à 3 ans),08/01/2026,25/01/2026,CDI
/fr/offre-emploi-controleur-de-gestion-hf-recrutement-confidentiel-casablanca-177331.html,Contrôleur de Gestion (H/F) | Casablanca (Maroc),,Banque / Finance,Audit / Conseil,Bac +3,Intermédiaire (3 à 5 ans),08/01/2026,24/01/2026,CDI
/fr/offre-emploi-gerant-de-station-service-recrutement-confidentiel-casablanca-178036.html,Gérant de Station-Service | Casablanca (Maroc),,Pétrole / Gaz,Commercial / Vente / Export,Bac +3,Junior (1 à 3 ans),08/01/2026,16/02/2026,CDI
/fr/offre-emploi-gerant-de-station-service-recrutement-confidentiel-errachidia---erfoud-178048.html,Gérant de Station-Service | Errachidia - Erfoud (Maroc),,Energie,Commercial / Vente / Export,Bac +3,Junior (1 à 3 ans),08/01/2026,16/02/2026,CDI
/fr/offre-emploi-nous-cherchons-des-vrais-commerciaux-rejoins-nous---package-atteignant-25k-30k-recrutement-eloan-tanger-178657.html,Nous cherchons des vrais commerciaux! rejoins nous !! - package atteignant 25k-30k | Tanger (Maroc),ELOAN,Banque / Finance,Banque (métiers de la),Bac +5 et plus,Junior (1 à 3 ans),08/01/2026,08/03/2026,CDI
/fr/offre-emploi-sales-representative-bilingual-englishfrench-recrutement-confidentiel-casablanca-178656.html,Sales Representative – Bilingual (English/French) | Casablanca (Maroc),,Centre d'appels,Centre d'appels (métiers de),Bac +2,Junior (1 à 3 ans),08/01/2026,08/03/2026,CDI
/fr/offre-emploi-consultant-oracle-hcm-recrutement-inetum-casablanca-178655.html,Consultant Oracle HCM | Casablanca (Maroc),Inetum,Informatique,Informatique / Electronique,Bac +5 et plus,Intermédiaire (3 à 5 ans),08/01/2026,08/03/2026,CDI
/fr/offre-emploi-technicien-de-travaux---immobilier-recrutement-alh-holding-rabat-178654.html,Technicien de travaux - Immobilier | Rabat (Maroc),ALH Holding,BTP / Génie Civil,Immobilier / Promotion (métiers de),Bac +2,Intermédiaire (3 à 5 ans),08/01/2026,08/03/2026,Autre
/fr/offre-emploi-conducteur-de-travaux-recrutement-alh-holding-marrakech-178653.html,Conducteur de travaux | Marrakech (Maroc),ALH Holding,BTP / Génie Civil,Immobilier / Promotion (métiers de),Bac +2,Confirmé (5 à 10 ans),08/01/2026,08/03/2026,CDI
/fr/offre-emploi-comptable-senior-recrutement-alh-holding-casablanca-177811.html,Comptable Senior | Casablanca (Maroc),ALH Holding,Immobilier / Promoteur / Agence,Gestion / Comptabilité / Finance,Bac +2,Junior (1 à 3 ans),08/01/2026,09/02/2026,CDI
/fr/offre-emploi-comptable-confirme-agriculture-recrutement-alh-holding-casablanca-178652.html,Comptable confirmé – Agriculture | Casablanca (Maroc),ALH Holding,Agriculture / Environnement,Gestion / Comptabilité / Finance,Bac +4,Intermédiaire (3 à 5 ans),08/01/2026,08/03/2026,CDI
/fr/offre-emploi-pfe-pmo-recrutement-confidentiel-casablanca-178651.html,PFE-PMO | Casablanca (Maroc),,Conseil / Etudes,Gestion projet / Etudes / R&D,Bac +5 et plus,Débutant (-1 an),08/01/2026,08/03/2026,Stage
/fr/offre-emploi-responsable-daffaires-industrie-senior-hf-recrutement-vinci-energies-afrique-de-louest-casablanca-177606.html,Responsable d'Affaires Industrie Sénior (H/F) | Casablanca (Maroc),VINCI Energies Afrique de l'Ouest,Electro-mécanique / Mécanique,Electricité,Bac +5 et plus,Confirmé (5 à 10 ans),08/01/2026,02/02/2026,CDI
/fr/offre-emploi-service-desk-analyst-italophone-recrutement-hcltech-rabat-178650.html,Service Desk Analyst (Italophone) | Rabat (Maroc),HCLTech,Centre d'appels,Informatique / Electronique,Bac,Junior (1 à 3 ans),08/01/2026,08/03/2026,CDI
/fr/offre-emploi-consultant-en-comptabilite-francaise-hf-recrutement-pwc-casablanca-178649.html,Consultant en comptabilité française (H/F) | Casablanca (Maroc),PwC,Conseil / Etudes,Gestion / Comptabilité / Finance,Bac +5 et plus,Junior (1 à 3 ans),08/01/2026,08/03/2026,CDI
/fr/offre-emploi-comptable-confirme-hf-recrutement-sdk-wood-casablanca-178260.html,Comptable confirmé ( H/F ) | Casablanca (Maroc),SDK WOOD,Import / Export / Négoce,Gestion / Comptabilité / Finance,Bac +3,Intermédiaire (3 à 5 ans),08/01/2026,23/02/2026,CDI
/fr/offre-emploi-consultant-senior-en-comptabilite-marocaine-hf-recrutement-pwc-casablanca-178647.html,Consultant Sénior en Comptabilité Marocaine (H/F) | Casablanca (Maroc),PwC,Conseil / Etudes,Gestion / Comptabilité / Finance,Bac +5 et plus,Confirmé (5 à 10 ans),08/01/2026,08/03/2026,CDI
/fr/offre-emploi-conseillerere-b2b-projet-international-nespresso-canada-horaires-decales-recrutement-foundever-ex-sitel-group-rabat-178646.html,Conseiller(ère) B2B – Projet International Nespresso Canada (Horaires décalés) | Rabat (Maroc),Foundever (ex Sitel Group),Centre d'appels,Centre d'appels (métiers de),Bac +2,Junior (1 à 3 ans),08/01/2026,08/03/2026,CDI
/fr/offre-emploi-concepteur-lumiere---design-eclairage-recrutement-manpower-agences-casablanca-et-peripherie-174945.html,Concepteur lumière - Design / Éclairage | Casablanca et périphérie (Maroc),Manpower Agences,Ameublement / Décoration,Electricité,Bac +3,Intermédiaire (3 à 5 ans),08/01/2026,08/03/2026,CDI
/fr/offre-emploi-consultant-comptable-senior-recrutement-moore-casablanca-casablanca-178057.html,Consultant Comptable Senior | Casablanca (Maroc),Moore Casablanca,Comptabilité / Audit,Gestion / Comptabilité / Finance,Bac +5 et plus,Confirmé (5 à 10 ans),08/01/2026,16/02/2026,CDI
/fr/offre-emploi--responsable-administratif-et-financier--recrutement-moore-casablanca-casablanca-178056.html,-Responsable Administratif et Financier- | Casablanca (Maroc),Moore Casablanca,Comptabilité / Audit,Gestion / Comptabilité / Finance,Bac +5 et plus,Confirmé (5 à 10 ans),08/01/2026,16/02/2026,CDI
/fr/offre-emploi-payroll-specialist--specialiste-paie--recrutement-moore-casablanca-casablanca-177539.html,Payroll Specialist / -Spécialiste Paie- | Casablanca (Maroc),Moore Casablanca,Pharmacie / Santé,RH / Personnel / Formation,Bac +3,Junior (1 à 3 ans),08/01/2026,28/01/2026,CDI
/fr/offre-emploi-payroll-specialist--specialiste-paie--recrutement-confidentiel-casablanca-177425.html,Payroll Specialist / -Spécialiste Paie- | Casablanca (Maroc),,Recrutement / Intérim,RH / Personnel / Formation,Bac +3,Junior (1 à 3 ans),08/01/2026,26/01/2026,CDI
/fr/offre-emploi-responsable-restaurants-recrutement-es-saadi-marrakech-resort-marrakech-178644.html,Responsable Restaurants | Marrakech (Maroc),Es Saadi Marrakech Resort,Hôtellerie / Restauration,Hôtellerie / Restauration (métiers de),Bac +3,Confirmé (5 à 10 ans),08/01/2026,08/03/2026,CDI
/fr/offre-emploi-responsable-sirh-recrutement-fondation-arrawaj-rabat-178642.html,Responsable SIRH | Rabat (Maroc),Fondation Arrawaj,Banque / Finance,RH / Personnel / Formation,Bac +5 et plus,Intermédiaire (3 à 5 ans),08/01/2026,08/03/2026,CDI
/fr/offre-emploi-offre-de-stage-ressources-humaines-rh-recrutement-arcol-casablanca-178641.html,Offre de stage – Ressources Humaines (RH) | Casablanca (Maroc),Arcol,Indifférent,RH / Personnel / Formation,Bac +2,Débutant (-1 an),08/01/2026,08/03/2026,Stage
/fr/offre-emploi-chargee-de-la-commercialisation-des-sites-hf-recrutement-sorec-rabat-178640.html,Chargé(e) de la commercialisation des sites (H/F) | Rabat (Maroc),Sorec,Immobilier / Promoteur / Agence,Commercial / Vente / Export,Bac +4,Confirmé (5 à 10 ans),08/01/2026,08/03/2026,CDI
/fr/offre-emploi-responsable-reservation-recrutement-manpower-agences-tanger-178639.html,Responsable Réservation | Tanger (Maroc),Manpower Agences,Hôtellerie / Restauration,Hôtellerie / Restauration (métiers de),Bac +3,Confirmé (5 à 10 ans),07/01/2026,07/03/2026,Autre
/fr/offre-emploi-manager-comptabilite-recrutement-pwc-casablanca-178638.html,Manager comptabilité | Casablanca (Maroc),PwC,Conseil / Etudes,Gestion / Comptabilité / Finance,Bac +5 et plus,Expert (10 à 20 ans),07/01/2026,07/03/2026,CDI
/fr/offre-emploi-administrateur-notes-de-frais-recrutement-pwc-casablanca-178637.html,Administrateur Notes de Frais | Casablanca (Maroc),PwC,Conseil / Etudes,Gestion / Comptabilité / Finance,Bac +3,Confirmé (5 à 10 ans),07/01/2026,07/03/2026,CDI
/fr/offre-emploi-testeur-informatique-anglophone-hf-recrutement-axa-services-maroc-sale-technopolis-178636.html,Testeur Informatique Anglophone (H/F) | Salé Technopolis (Maroc),AXA Services Maroc,Informatique,Informatique / Electronique,Bac +4,Junior (1 à 3 ans),07/01/2026,07/03/2026,CDI
/fr/offre-emploi-research-assistant-on-some-economic-trends-in-water-use-and-management.-recrutement-um6p---universite-mohammed-vi-polytechnique-benguerir-178494.html,Research Assistant on some economic trends in water use and management. | Benguerir (Maroc),UM6P - Université Mohammed VI Polytechnique,Enseignement / Formation,Gestion projet / Etudes / R&D,Bac +5 et plus,Junior (1 à 3 ans),07/01/2026,07/03/2026,CDD
/fr/offre-emploi-technicien-ne-en-analyse-chimique-et-geochimique-des-echantillons-geologiques-au-laboratoire-recrutement-um6p---universite-mohammed-vi-polytechnique-benguerir-178630.html,Technicien-ne en analyse chimique et geochimique des echantillons geologiques au laboratoire | Benguerir (Maroc),UM6P - Université Mohammed VI Polytechnique,Agriculture / Environnement,Gestion projet / Etudes / R&D,Bac +3,Intermédiaire (3 à 5 ans),07/01/2026,07/03/2026,CDI
/fr/offre-emploi-caissier-recrutement-jardin-majorelle-marrakech-177285.html,Caissier | Marrakech (Maroc),Jardin Majorelle,Hôtellerie / Restauration,Commercial / Vente / Export,Bac +2,Junior (1 à 3 ans),07/01/2026,21/01/2026,CDD
/fr/offre-emploi-front-office-manager-recrutement-confidentiel-casablanca-178635.html,Front office manager | Casablanca (Maroc),,Hôtellerie / Restauration,Hôtellerie / Restauration (métiers de),Bac +3,Confirmé (5 à 10 ans),07/01/2026,07/03/2026,CDI
/fr/offre-emploi-project-management-officer---pmo-hf-recrutement-bcp-tech-casablanca-178373.html,Project Management Officer - PMO (H/F) | Casablanca (Maroc),BCP TECH,Banque / Finance,Banque (métiers de la),Bac +5 et plus,Intermédiaire (3 à 5 ans),07/01/2026,26/02/2026,CDI
/fr/offre-emploi-tech-lead-back-end-senior-hf-recrutement-capgemini-casablanca-rabat-178633.html,Tech Lead Back-End Senior (H/F) | Casablanca / Rabat (Maroc),Capgemini,Informatique,Informatique / Electronique,Bac +5 et plus,Confirmé (5 à 10 ans),07/01/2026,07/03/2026,CDI
/fr/offre-emploi-directeur-de-restaurant-hf-recrutement-mcdonalds-maroc-tout-le-maroc-178631.html,Directeur de Restaurant H/F | Tout le Maroc (Maroc),McDonald's Maroc,Hôtellerie / Restauration,Hôtellerie / Restauration (métiers de),Bac +3,Confirmé (5 à 10 ans),07/01/2026,07/03/2026,CDI
/fr/offre-emploi-chargee-de-facturation-recrutement-claes-medical-service-casablanca-176518.html,Chargé(e) de facturation | CASABLANCA (Maroc),Claes Medical Service,Matériel Médical,Gestion / Comptabilité / Finance,Bac +4,Junior (1 à 3 ans),07/01/2026,07/03/2026,CDI
/fr/offre-emploi-gestionnaire-clientele-hf-recrutement-attijariwafa-bank-casablanca-177619.html,Gestionnaire Clientèle (H/F) | Casablanca (Maroc),Attijariwafa bank,Banque / Finance,Banque (métiers de la),Bac +3,Débutant (-1 an),07/01/2026,02/02/2026,Autre
/fr/offre-emploi-comptable-recrutement-richbond-casablanca-178628.html,Comptable | Casablanca (Maroc),Richbond,Autres services,Gestion / Comptabilité / Finance,Bac +5 et plus,Intermédiaire (3 à 5 ans),07/01/2026,07/03/2026,CDI
/fr/offre-emploi-directeurtrice-audit-interne-et-risques-hf-recrutement-universite-internationale-de-rabat-uir-rabat-178627.html,Directeur(trice) Audit Interne et Risques H/F | Rabat (Maroc),Université Internationale de Rabat (UIR),Conseil / Etudes,Autres directions,Bac +5 et plus,Confirmé (5 à 10 ans),07/01/2026,07/04/2026,CDI
/fr/offre-emploi-controleur-de-gestion-senior-recrutement-pwc-casablanca-178626.html,Contrôleur de gestion Senior | Casablanca (Maroc),PwC,Comptabilité / Audit,Gestion / Comptabilité / Finance,Bac +5 et plus,Intermédiaire (3 à 5 ans),07/01/2026,07/03/2026,CDI
